order_id,customer_id,restaurant_id,order_date,gross_order_value,coupon_id,discount_amount,net_order_value,delivery_fee,food_cost,order_status,payment_method,estimated_zomato_revenue,estimated_profit
261.00,219,10,2025-06-17,878.66,,0.00,878.66,35.00,507.26,Delivered,UPI,193.16,161.16
262.00,137,21,2025-06-17,1214.45,,0.00,1214.45,0.00,668.57,Delivered,UPI,218.60,186.60
263.00,253,7,2025-03-12,598.21,,0.00,598.21,55.00,376.20,Delivered,Cash,174.64,142.64
264.00,216,15,2025-12-22,767.66,,0.00,767.66,45.00,423.77,Delivered,Wallet,198.53,166.53
265.00,91,19,2025-02-20,424.32,,0.00,424.32,55.00,264.17,Delivered,Card,148.35,116.35
266.00,35,29,2025-11-22,308.04,,0.00,308.04,25.00,160.59,Cancelled,Card,0.00,0.00
267.00,129,27,2025-03-24,1105.18,,0.00,1105.18,25.00,624.74,Delivered,Card,268.14,236.14
268.00,64,27,2025-03-31,345.60,,0.00,345.60,25.00,181.87,Cancelled,Cash,0.00,0.00
269.00,111,4,2025-06-06,331.49,,0.00,331.49,55.00,197.30,Cancelled,UPI,0.00,0.00
270.00,32,3,2025-11-16,587.28,,0.00,587.28,0.00,342.80,Delivered,UPI,146.82,114.82
271.00,249,4,2025-08-19,415.41,,0.00,415.41,55.00,233.09,Cancelled,Wallet,0.00,0.00
272.00,189,14,2025-12-01,638.63,,0.00,638.63,0.00,392.18,Delivered,UPI,159.66,127.66
273.00,199,30,2025-11-09,1224.34,,0.00,1224.34,55.00,781.53,Cancelled,UPI,0.00,0.00
274.00,235,29,2025-05-30,872.72,,0.00,872.72,45.00,493.04,Delivered,UPI,237.00,205.00
275.00,90,9,2025-04-21,912.94,,0.00,912.94,45.00,490.35,Delivered,Card,209.33,177.33
276.00,158,28,2025-10-18,769.11,,0.00,769.11,35.00,472.20,Delivered,UPI,227.28,195.28
277.00,267,30,2025-06-27,631.36,2,100.00,531.36,35.00,373.74,Delivered,Wallet,161.27,29.27
278.00,57,7,2025-03-17,1480.88,,0.00,1480.88,45.00,930.73,Delivered,Wallet,341.18,309.18
279.00,260,25,2025-01-29,857.34,,0.00,857.34,25.00,534.78,Delivered,UPI,213.61,181.61
280.00,196,25,2025-08-19,436.66,,0.00,436.66,35.00,265.36,Delivered,UPI,131.07,99.07
281.00,270,8,2025-07-04,632.52,,0.00,632.52,45.00,394.27,Delivered,Wallet,171.50,139.50
282.00,91,9,2025-11-13,414.65,,0.00,414.65,35.00,226.02,Delivered,Wallet,109.64,77.64
283.00,32,19,2025-06-10,391.58,,0.00,391.58,0.00,227.28,Delivered,Card,86.15,54.15
284.00,287,3,2025-07-15,1170.39,,0.00,1170.39,45.00,611.96,Delivered,UPI,337.60,305.60
285.00,260,27,2025-10-25,598.76,,0.00,598.76,55.00,319.33,Delivered,Wallet,186.73,154.73
286.00,285,10,2025-04-12,503.30,,0.00,503.30,0.00,314.39,Delivered,Cash,90.59,58.59
287.00,190,7,2025-01-18,561.47,,0.00,561.47,35.00,302.98,Delivered,Card,147.29,115.29
288.00,197,23,2025-10-13,787.24,,0.00,787.24,55.00,436.76,Delivered,UPI,196.70,164.70
289.00,213,6,2025-03-01,329.24,,0.00,329.24,0.00,188.47,Delivered,Wallet,65.85,33.85
290.00,283,8,2025-03-22,267.69,,0.00,267.69,25.00,150.30,Delivered,UPI,78.54,46.54
291.00,24,12,2025-06-12,312.73,,0.00,312.73,35.00,165.89,Delivered,Card,113.18,81.18
292.00,132,12,2025-09-24,235.68,,0.00,235.68,35.00,131.12,Cancelled,UPI,0.00,0.00
293.00,33,30,2025-05-22,752.00,,0.00,752.00,25.00,443.25,Delivered,Cash,175.40,143.40
294.00,94,26,2025-12-26,1235.23,,0.00,1235.23,0.00,756.98,Delivered,Cash,308.81,276.81
295.00,42,17,2025-07-29,480.64,,0.00,480.64,0.00,266.66,Delivered,UPI,96.13,64.13
296.00,193,12,2025-04-06,382.92,,0.00,382.92,25.00,216.59,Cancelled,UPI,0.00,0.00
297.00,49,2,2025-01-05,440.33,,0.00,440.33,55.00,234.07,Delivered,Wallet,134.26,102.26
298.00,136,8,2025-01-06,248.94,,0.00,248.94,55.00,145.14,Delivered,UPI,104.79,72.79
299.00,246,28,2025-05-13,453.79,,0.00,453.79,55.00,280.48,Delivered,Cash,168.45,136.45
300.00,101,2,2025-08-27,618.92,,0.00,618.92,35.00,326.70,Delivered,UPI,146.41,114.41
301.00,240,21,2025-06-27,474.26,,0.00,474.26,25.00,272.99,Cancelled,Card,0.00,0.00
302.00,133,15,2025-12-03,1038.91,,0.00,1038.91,25.00,602.43,Delivered,Card,232.78,200.78
303.00,206,30,2025-02-07,519.40,,0.00,519.40,55.00,311.03,Delivered,Wallet,158.88,126.88
304.00,71,5,2025-09-15,288.77,,0.00,288.77,25.00,162.17,Delivered,Wallet,82.75,50.75
305.00,101,6,2025-11-08,1174.12,,0.00,1174.12,35.00,731.33,Delivered,Cash,269.82,237.82
306.00,78,16,2025-02-18,475.66,,0.00,475.66,35.00,267.36,Delivered,Wallet,130.13,98.13
307.00,143,10,2025-05-11,435.37,,0.00,435.37,45.00,267.83,Delivered,UPI,123.37,91.37
308.00,30,3,2025-03-04,767.10,,0.00,767.10,0.00,463.30,Delivered,Wallet,191.78,159.78
309.00,198,17,2025-06-13,606.87,,0.00,606.87,0.00,365.87,Cancelled,Cash,0.00,0.00
310.00,49,23,2025-06-29,464.57,,0.00,464.57,45.00,286.59,Delivered,Card,128.62,96.62
311.00,269,3,2025-12-05,449.29,,0.00,449.29,45.00,248.99,Delivered,UPI,157.32,125.32
312.00,156,9,2025-03-26,482.33,,0.00,482.33,35.00,291.81,Delivered,Wallet,121.82,89.82
313.00,159,3,2025-12-04,572.24,,0.00,572.24,25.00,356.76,Cancelled,Wallet,0.00,0.00
314.00,135,1,2025-08-05,381.15,,0.00,381.15,45.00,220.29,Delivered,Cash,128.85,96.85
315.00,34,16,2025-10-24,1294.45,,0.00,1294.45,0.00,764.06,Delivered,Cash,258.89,226.89
316.00,102,23,2025-06-27,447.06,,0.00,447.06,0.00,277.60,Delivered,Cash,80.47,48.47
317.00,79,1,2025-08-13,498.39,,0.00,498.39,55.00,271.44,Delivered,Cash,164.65,132.65
318.00,260,22,2025-03-28,2134.15,,0.00,2134.15,25.00,1321.55,Delivered,UPI,558.54,526.54
319.00,12,30,2025-01-03,554.28,,0.00,554.28,55.00,304.59,Delivered,Cash,165.86,133.86
320.00,281,27,2025-04-26,859.27,,0.00,859.27,0.00,539.92,Delivered,Wallet,189.04,157.04
321.00,33,17,2025-09-15,337.04,,0.00,337.04,35.00,214.14,Delivered,UPI,102.41,70.41
322.00,144,19,2025-08-04,450.38,,0.00,450.38,55.00,244.97,Delivered,UPI,154.08,122.08
323.00,68,10,2025-06-09,566.38,,0.00,566.38,45.00,355.85,Delivered,Wallet,146.95,114.95
324.00,247,14,2025-12-21,678.13,,0.00,678.13,45.00,411.08,Cancelled,Card,0.00,0.00
325.00,75,17,2025-09-13,1023.41,,0.00,1023.41,0.00,644.74,Delivered,Card,204.68,172.68
326.00,163,4,2025-07-25,667.22,,0.00,667.22,45.00,388.50,Delivered,Card,165.10,133.10
327.00,85,23,2025-08-25,304.52,,0.00,304.52,45.00,171.62,Delivered,Wallet,99.81,67.81
328.00,138,29,2025-01-16,357.06,,0.00,357.06,0.00,195.57,Delivered,UPI,78.55,46.55
329.00,281,27,2025-09-27,1659.55,,0.00,1659.55,25.00,980.23,Cancelled,Card,0.00,0.00
330.00,226,19,2025-06-28,289.39,,0.00,289.39,0.00,160.69,Delivered,Card,63.67,31.67
331.00,53,13,2025-02-15,1262.84,,0.00,1262.84,45.00,722.53,Delivered,Card,322.82,290.82
332.00,46,29,2025-04-26,688.47,,0.00,688.47,25.00,408.15,Delivered,UPI,176.46,144.46
333.00,53,22,2025-01-16,610.46,,0.00,610.46,35.00,389.97,Delivered,Wallet,187.62,155.62
334.00,119,1,2025-05-09,953.51,5,200.00,753.51,35.00,580.30,Delivered,Cash,244.77,12.77
335.00,21,4,2025-09-14,442.03,,0.00,442.03,55.00,262.55,Delivered,Wallet,134.57,102.57
336.00,81,28,2025-03-04,554.89,,0.00,554.89,55.00,352.91,Delivered,Card,193.72,161.72
337.00,9,4,2025-08-12,336.36,,0.00,336.36,55.00,190.17,Delivered,Card,115.54,83.54
338.00,197,26,2025-09-03,695.05,,0.00,695.05,55.00,436.89,Delivered,Card,228.76,196.76
339.00,284,9,2025-11-18,1116.14,,0.00,1116.14,0.00,708.09,Delivered,Cash,200.91,168.91
340.00,145,17,2025-01-08,244.07,,0.00,244.07,45.00,138.71,Cancelled,UPI,0.00,0.00
341.00,39,10,2025-01-07,494.52,,0.00,494.52,45.00,289.72,Delivered,Card,134.01,102.01
342.00,77,2,2025-06-25,589.82,,0.00,589.82,35.00,377.04,Delivered,UPI,141.17,109.17
343.00,296,26,2025-12-02,410.36,,0.00,410.36,25.00,224.44,Delivered,Cash,127.59,95.59
344.00,66,16,2025-09-20,845.85,,0.00,845.85,35.00,534.75,Delivered,Card,204.17,172.17
345.00,23,15,2025-05-21,755.41,,0.00,755.41,0.00,452.83,Delivered,Cash,151.08,119.08
346.00,54,14,2025-01-25,275.85,,0.00,275.85,55.00,167.65,Cancelled,Wallet,0.00,0.00
347.00,223,15,2025-06-04,678.74,4,0.00,678.74,0.00,391.29,Delivered,Wallet,135.75,103.75
348.00,236,22,2025-03-24,403.68,,0.00,403.68,0.00,223.31,Delivered,Wallet,100.92,68.92
349.00,189,15,2025-10-15,221.48,,0.00,221.48,45.00,135.92,Delivered,Card,89.30,57.30
350.00,78,5,2025-09-20,851.72,,0.00,851.72,35.00,497.33,Delivered,Card,205.34,173.34
351.00,81,13,2025-09-07,982.96,,0.00,982.96,45.00,529.58,Cancelled,Wallet,0.00,0.00
352.00,60,20,2025-04-11,259.83,,0.00,259.83,25.00,154.49,Delivered,Cash,76.97,44.97
353.00,196,1,2025-04-17,336.70,,0.00,336.70,35.00,176.80,Cancelled,UPI,0.00,0.00
354.00,207,23,2025-01-18,562.88,,0.00,562.88,25.00,314.39,Delivered,Card,126.32,94.32
355.00,125,23,2025-01-19,909.01,,0.00,909.01,0.00,527.31,Delivered,Cash,163.62,131.62
356.00,109,8,2025-10-17,1011.98,,0.00,1011.98,45.00,624.38,Delivered,Cash,247.40,215.40
357.00,156,24,2025-07-15,461.53,,0.00,461.53,25.00,255.80,Delivered,Wallet,117.31,85.31
358.00,25,14,2025-06-20,690.09,,0.00,690.09,0.00,439.70,Delivered,Wallet,172.52,140.52
359.00,233,17,2025-07-26,621.21,,0.00,621.21,45.00,394.88,Delivered,UPI,169.24,137.24
360.00,299,9,2025-09-01,294.55,,0.00,294.55,45.00,159.25,Delivered,Card,98.02,66.02
361.00,15,4,2025-11-21,305.80,,0.00,305.80,0.00,167.28,Cancelled,Card,0.00,0.00
362.00,241,21,2025-02-27,1500.22,,0.00,1500.22,45.00,932.07,Delivered,Cash,315.04,283.04
363.00,116,27,2025-07-26,1046.77,,0.00,1046.77,25.00,635.52,Delivered,UPI,255.29,223.29
364.00,57,14,2025-03-29,471.89,,0.00,471.89,45.00,246.24,Delivered,Card,162.97,130.97
365.00,146,10,2025-05-18,484.61,,0.00,484.61,45.00,286.00,Delivered,Card,132.23,100.23
366.00,83,25,2025-10-31,850.62,,0.00,850.62,25.00,481.46,Delivered,Wallet,212.14,180.14
367.00,214,2,2025-09-20,538.15,,0.00,538.15,35.00,292.92,Delivered,UPI,131.87,99.87
368.00,272,4,2025-02-22,422.05,,0.00,422.05,0.00,240.22,Delivered,Card,75.97,43.97
369.00,14,26,2025-01-31,452.41,,0.00,452.41,45.00,270.95,Delivered,Card,158.10,126.10
370.00,126,6,2025-09-18,491.33,,0.00,491.33,45.00,278.28,Delivered,Cash,143.27,111.27
371.00,5,27,2025-02-22,337.45,,0.00,337.45,0.00,206.57,Delivered,Cash,74.24,42.24
372.00,276,1,2025-07-19,1066.02,,0.00,1066.02,45.00,563.55,Delivered,UPI,279.52,247.52
373.00,215,30,2025-03-06,449.97,,0.00,449.97,45.00,279.92,Delivered,Card,134.99,102.99
374.00,50,19,2025-03-23,1040.88,,0.00,1040.88,55.00,657.50,Delivered,Wallet,283.99,251.99
375.00,72,9,2025-06-13,295.85,,0.00,295.85,45.00,161.67,Delivered,Cash,98.25,66.25
376.00,127,3,2025-08-28,763.20,,0.00,763.20,45.00,427.05,Delivered,Cash,235.80,203.80
377.00,106,2,2025-12-17,415.83,,0.00,415.83,45.00,216.26,Delivered,Cash,119.85,87.85
378.00,233,17,2025-11-21,529.02,,0.00,529.02,55.00,297.45,Delivered,UPI,160.80,128.80
379.00,237,20,2025-04-06,1010.92,,0.00,1010.92,0.00,639.34,Delivered,Card,202.18,170.18
380.00,130,14,2025-12-03,225.53,,0.00,225.53,0.00,133.78,Delivered,Wallet,56.38,24.38
381.00,170,23,2025-04-02,356.60,,0.00,356.60,0.00,194.42,Delivered,Card,64.19,32.19
382.00,17,13,2025-07-07,454.97,,0.00,454.97,35.00,239.58,Delivered,Cash,135.09,103.09
383.00,91,7,2025-01-01,307.49,,0.00,307.49,45.00,169.01,Delivered,Wallet,106.50,74.50
384.00,15,12,2025-12-31,770.42,,0.00,770.42,45.00,473.94,Delivered,Wallet,237.61,205.61
385.00,158,11,2025-07-24,341.31,,0.00,341.31,35.00,199.41,Delivered,Cash,120.33,88.33
386.00,268,20,2025-02-06,257.52,,0.00,257.52,35.00,161.60,Delivered,Card,86.50,54.50
387.00,298,23,2025-10-12,268.49,,0.00,268.49,45.00,153.59,Delivered,Wallet,93.33,61.33
388.00,133,1,2025-09-27,575.87,,0.00,575.87,0.00,314.18,Delivered,Card,126.69,94.69
389.00,298,19,2025-02-09,542.94,,0.00,542.94,25.00,296.92,Delivered,UPI,144.45,112.45
390.00,217,26,2025-07-03,415.30,,0.00,415.30,0.00,221.84,Delivered,Cash,103.83,71.83
391.00,169,13,2025-09-19,794.12,,0.00,794.12,35.00,423.30,Delivered,Wallet,209.71,177.71
392.00,183,7,2025-10-08,972.88,,0.00,972.88,25.00,613.05,Delivered,Card,219.58,187.58
393.00,257,25,2025-09-29,529.21,,0.00,529.21,25.00,306.41,Delivered,UPI,141.43,109.43
394.00,35,6,2025-06-18,677.22,,0.00,677.22,45.00,366.28,Delivered,Cash,180.44,148.44
395.00,123,14,2025-03-13,1500.42,,0.00,1500.42,0.00,859.99,Delivered,Cash,375.11,343.11
396.00,118,20,2025-12-03,367.47,,0.00,367.47,35.00,228.98,Delivered,Card,108.49,76.49
397.00,52,23,2025-05-02,421.38,,0.00,421.38,45.00,235.39,Delivered,Cash,120.85,88.85
398.00,120,14,2025-09-24,516.98,4,45.00,471.98,0.00,328.57,Delivered,Cash,129.25,52.25
399.00,22,12,2025-02-22,292.89,,0.00,292.89,45.00,174.16,Delivered,Card,118.22,86.22
400.00,243,1,2025-08-23,742.62,,0.00,742.62,55.00,442.01,Delivered,Card,218.38,186.38
401.00,284,15,2025-07-13,307.75,,0.00,307.75,55.00,173.28,Delivered,Wallet,116.55,84.55
402.00,186,20,2025-02-03,272.14,,0.00,272.14,0.00,167.22,Delivered,Wallet,54.43,22.43
403.00,266,1,2025-07-18,554.51,8,180.00,374.51,55.00,307.54,Delivered,Wallet,176.99,-35.01
404.00,197,29,2025-06-19,907.74,,0.00,907.74,35.00,568.04,Delivered,UPI,234.70,202.70
405.00,238,1,2025-06-24,364.99,,0.00,364.99,55.00,200.62,Delivered,Wallet,135.30,103.30
406.00,179,18,2025-07-22,522.39,,0.00,522.39,0.00,313.12,Delivered,Card,94.03,62.03
407.00,167,23,2025-08-05,491.32,,0.00,491.32,25.00,306.70,Delivered,UPI,113.44,81.44
408.00,84,4,2025-10-05,353.18,,0.00,353.18,0.00,184.75,Delivered,Wallet,63.57,31.57
409.00,179,22,2025-05-12,280.40,,0.00,280.40,55.00,178.29,Delivered,UPI,125.10,93.10
410.00,135,27,2025-12-28,538.54,6,75.00,463.54,55.00,319.71,Delivered,Card,173.48,66.48
411.00,9,26,2025-06-25,502.48,,0.00,502.48,45.00,277.12,Delivered,Card,170.62,138.62
412.00,231,29,2025-03-07,436.85,,0.00,436.85,45.00,250.27,Delivered,Cash,141.11,109.11
413.00,144,25,2025-12-19,484.16,,0.00,484.16,25.00,274.35,Delivered,Cash,131.52,99.52
414.00,202,6,2025-01-01,237.67,,0.00,237.67,35.00,146.35,Cancelled,Wallet,0.00,0.00
415.00,26,29,2025-11-11,373.03,,0.00,373.03,35.00,222.23,Delivered,Card,117.07,85.07
416.00,9,18,2025-10-11,545.80,,0.00,545.80,55.00,298.07,Delivered,Wallet,153.24,121.24
417.00,295,9,2025-11-30,229.47,,0.00,229.47,35.00,145.55,Delivered,Card,76.30,44.30
418.00,100,8,2025-03-24,864.88,,0.00,864.88,35.00,518.47,Delivered,Wallet,207.98,175.98
419.00,155,27,2025-04-18,528.37,,0.00,528.37,55.00,323.12,Delivered,Cash,171.24,139.24
420.00,69,8,2025-10-07,1129.43,,0.00,1129.43,45.00,641.52,Delivered,Card,270.89,238.89
421.00,123,24,2025-12-15,429.26,,0.00,429.26,55.00,237.62,Cancelled,Card,0.00,0.00
422.00,85,29,2025-08-10,222.18,,0.00,222.18,0.00,141.42,Delivered,UPI,48.88,16.88
423.00,249,25,2025-05-29,626.97,,0.00,626.97,0.00,348.26,Delivered,Wallet,137.93,105.93
424.00,265,15,2025-11-08,405.15,,0.00,405.15,45.00,243.13,Delivered,UPI,126.03,94.03
425.00,181,7,2025-05-15,396.85,,0.00,396.85,55.00,218.25,Cancelled,Card,0.00,0.00
426.00,226,25,2025-02-04,328.09,,0.00,328.09,55.00,203.21,Delivered,Cash,127.18,95.18
427.00,278,29,2025-04-20,310.71,,0.00,310.71,45.00,197.18,Delivered,Wallet,113.36,81.36
428.00,203,13,2025-09-07,506.74,,0.00,506.74,25.00,280.21,Delivered,Card,136.48,104.48
429.00,54,8,2025-08-25,522.05,,0.00,522.05,25.00,296.53,Delivered,Card,129.41,97.41
430.00,176,19,2025-01-15,262.07,,0.00,262.07,35.00,150.70,Delivered,Wallet,92.66,60.66
431.00,181,9,2025-12-31,568.05,,0.00,568.05,45.00,348.98,Delivered,Card,147.25,115.25
432.00,159,21,2025-03-11,693.07,,0.00,693.07,45.00,409.01,Delivered,UPI,169.75,137.75
433.00,152,1,2025-10-02,1322.51,,0.00,1322.51,0.00,789.68,Delivered,Cash,290.95,258.95
434.00,94,18,2025-04-17,616.31,,0.00,616.31,55.00,329.31,Delivered,Cash,165.94,133.94
435.00,217,14,2025-12-12,436.92,,0.00,436.92,45.00,247.65,Delivered,UPI,154.23,122.23
436.00,130,17,2025-07-11,420.13,,0.00,420.13,0.00,268.86,Delivered,Cash,84.03,52.03
437.00,290,21,2025-08-02,312.62,,0.00,312.62,35.00,186.08,Delivered,Cash,91.27,59.27
438.00,52,29,2025-12-22,935.33,6,75.00,860.33,35.00,505.99,Delivered,Cash,240.77,133.77
439.00,109,30,2025-01-28,489.71,,0.00,489.71,35.00,293.75,Delivered,Wallet,132.94,100.94
440.00,77,20,2025-07-27,949.35,,0.00,949.35,55.00,590.31,Delivered,UPI,244.87,212.87
441.00,169,20,2025-11-16,295.78,,0.00,295.78,45.00,177.48,Delivered,Card,104.16,72.16
442.00,19,22,2025-10-22,272.91,,0.00,272.91,25.00,149.40,Delivered,Wallet,93.23,61.23
443.00,137,13,2025-06-20,420.08,,0.00,420.08,55.00,237.67,Delivered,UPI,147.42,115.42
444.00,1,12,2025-04-22,610.16,,0.00,610.16,35.00,361.76,Delivered,UPI,187.54,155.54
445.00,164,16,2025-05-07,881.93,,0.00,881.93,25.00,559.01,Delivered,Cash,201.39,169.39
446.00,137,8,2025-09-28,341.32,,0.00,341.32,25.00,195.06,Delivered,Wallet,93.26,61.26
447.00,188,8,2025-10-31,368.60,,0.00,368.60,55.00,211.74,Delivered,UPI,128.72,96.72
448.00,42,4,2025-09-24,630.20,,0.00,630.20,45.00,329.40,Delivered,Cash,158.44,126.44
449.00,71,2,2025-09-05,1450.41,,0.00,1450.41,35.00,861.45,Delivered,Cash,296.07,264.07
450.00,68,1,2025-09-22,577.11,,0.00,577.11,45.00,303.22,Delivered,Cash,171.96,139.96
451.00,70,27,2025-02-12,434.75,,0.00,434.75,0.00,239.51,Delivered,Card,95.65,63.65
452.00,201,11,2025-10-20,328.58,,0.00,328.58,45.00,178.56,Delivered,Card,127.15,95.15
453.00,74,30,2025-06-08,437.60,,0.00,437.60,0.00,256.14,Delivered,Cash,87.52,55.52
454.00,247,18,2025-01-16,659.45,,0.00,659.45,45.00,389.67,Delivered,UPI,163.70,131.70
455.00,205,17,2025-04-21,224.05,,0.00,224.05,0.00,117.90,Delivered,Cash,44.81,12.81
456.00,159,4,2025-12-29,469.77,,0.00,469.77,25.00,300.20,Delivered,Cash,109.56,77.56
457.00,210,14,2025-09-09,766.68,,0.00,766.68,0.00,437.85,Delivered,Cash,191.67,159.67
458.00,206,18,2025-12-04,417.66,,0.00,417.66,0.00,223.21,Delivered,Cash,75.18,43.18
459.00,283,20,2025-12-25,251.23,4,55.00,196.23,0.00,153.73,Delivered,Card,50.25,-36.75
460.00,87,6,2025-02-02,396.49,,0.00,396.49,0.00,245.20,Delivered,UPI,79.30,47.30
461.00,54,17,2025-10-23,323.08,,0.00,323.08,25.00,178.21,Delivered,Wallet,89.62,57.62
462.00,210,26,2025-05-21,298.05,,0.00,298.05,45.00,169.88,Cancelled,Wallet,0.00,0.00
463.00,145,2,2025-08-18,933.56,,0.00,933.56,35.00,485.48,Delivered,UPI,203.04,171.04
464.00,211,19,2025-08-05,323.26,,0.00,323.26,55.00,204.37,Delivered,Wallet,126.12,94.12
465.00,18,16,2025-11-16,1172.22,,0.00,1172.22,25.00,708.10,Delivered,UPI,259.44,227.44
466.00,256,6,2025-07-14,601.73,,0.00,601.73,55.00,331.73,Delivered,Card,175.35,143.35
467.00,33,27,2025-07-13,420.28,,0.00,420.28,25.00,251.20,Delivered,Wallet,117.46,85.46
468.00,169,23,2025-07-19,1064.29,,0.00,1064.29,35.00,633.05,Delivered,Wallet,226.57,194.57
469.00,228,18,2025-02-11,222.02,,0.00,222.02,55.00,126.31,Delivered,UPI,94.96,62.96
470.00,279,3,2025-02-13,284.36,,0.00,284.36,0.00,157.73,Delivered,Wallet,71.09,39.09
471.00,78,19,2025-06-09,472.12,,0.00,472.12,45.00,269.75,Delivered,UPI,148.87,116.87
472.00,116,7,2025-05-01,825.98,,0.00,825.98,45.00,502.95,Delivered,Wallet,210.20,178.20
473.00,276,10,2025-04-06,697.43,,0.00,697.43,45.00,402.91,Delivered,Wallet,170.54,138.54
474.00,73,30,2025-04-29,825.90,,0.00,825.90,45.00,470.20,Delivered,UPI,210.18,178.18
475.00,285,5,2025-05-20,929.54,,0.00,929.54,35.00,550.46,Cancelled,Card,0.00,0.00
476.00,21,6,2025-10-04,417.96,,0.00,417.96,25.00,237.48,Delivered,Cash,108.59,76.59
477.00,218,28,2025-10-13,638.49,,0.00,638.49,0.00,381.13,Delivered,Wallet,159.62,127.62
478.00,40,8,2025-04-05,291.15,,0.00,291.15,25.00,163.44,Delivered,Card,83.23,51.23
479.00,1,1,2025-07-31,441.77,,0.00,441.77,0.00,279.75,Delivered,Wallet,97.19,65.19
480.00,158,22,2025-01-27,307.04,,0.00,307.04,0.00,170.80,Delivered,UPI,76.76,44.76
481.00,200,11,2025-03-09,268.14,,0.00,268.14,0.00,157.27,Delivered,Card,67.04,35.04
482.00,228,5,2025-06-29,278.07,,0.00,278.07,0.00,169.80,Delivered,Cash,55.61,23.61
483.00,126,21,2025-06-29,1023.06,,0.00,1023.06,0.00,574.14,Delivered,Card,184.15,152.15
484.00,237,19,2025-03-24,333.24,,0.00,333.24,0.00,189.93,Delivered,Card,73.31,41.31
485.00,20,26,2025-09-18,261.42,,0.00,261.42,0.00,161.61,Delivered,UPI,65.36,33.36
486.00,108,18,2025-03-12,321.39,,0.00,321.39,45.00,168.71,Delivered,Wallet,102.85,70.85
487.00,255,18,2025-03-08,426.49,,0.00,426.49,55.00,269.73,Delivered,Card,131.77,99.77
488.00,84,7,2025-05-05,493.65,,0.00,493.65,0.00,300.44,Delivered,Wallet,98.73,66.73
489.00,49,13,2025-01-25,275.46,,0.00,275.46,55.00,168.56,Delivered,Card,115.60,83.60
490.00,137,5,2025-12-17,482.81,,0.00,482.81,25.00,295.48,Delivered,Wallet,121.56,89.56
491.00,200,15,2025-10-15,504.88,,0.00,504.88,0.00,307.41,Delivered,UPI,100.98,68.98
492.00,294,28,2025-08-23,462.71,8,157.43,305.28,55.00,244.86,Delivered,UPI,170.68,-18.75
493.00,3,17,2025-10-04,268.18,,0.00,268.18,25.00,149.67,Delivered,UPI,78.64,46.64
494.00,285,11,2025-08-18,603.15,,0.00,603.15,25.00,381.05,Delivered,Wallet,175.79,143.79
495.00,136,9,2025-04-13,309.34,,0.00,309.34,35.00,197.26,Delivered,Cash,90.68,58.68
496.00,96,17,2025-07-01,327.79,,0.00,327.79,35.00,187.26,Delivered,UPI,100.56,68.56
497.00,183,2,2025-12-24,816.47,,0.00,816.47,25.00,458.84,Delivered,Cash,171.96,139.96
498.00,204,8,2025-02-14,774.42,,0.00,774.42,55.00,404.43,Delivered,Wallet,209.88,177.88
499.00,88,24,2025-03-18,484.04,,0.00,484.04,25.00,280.02,Delivered,Cash,121.81,89.81
500.00,164,16,2025-12-11,233.86,,0.00,233.86,25.00,126.17,Cancelled,UPI,0.00,0.00
501.00,55,14,2025-02-03,486.04,,0.00,486.04,25.00,256.29,Cancelled,UPI,0.00,0.00
502.00,153,16,2025-08-28,739.76,,0.00,739.76,25.00,418.76,Delivered,Card,172.95,140.95
503.00,27,26,2025-05-09,856.86,,0.00,856.86,35.00,486.90,Delivered,Card,249.22,217.22
504.00,85,18,2025-05-26,667.50,,0.00,667.50,25.00,355.67,Delivered,Cash,145.15,113.15
505.00,78,19,2025-04-08,699.81,,0.00,699.81,0.00,368.81,Delivered,Cash,153.96,121.96
506.00,229,27,2025-01-28,306.60,,0.00,306.60,35.00,189.07,Delivered,Wallet,102.45,70.45
507.00,221,4,2025-01-04,287.81,,0.00,287.81,0.00,176.50,Delivered,Card,51.81,19.81
508.00,185,3,2025-07-13,497.02,,0.00,497.02,25.00,276.41,Delivered,Card,149.26,117.26
509.00,15,1,2025-01-29,341.32,,0.00,341.32,25.00,178.37,Delivered,Card,100.09,68.09
510.00,114,1,2025-04-26,303.74,,0.00,303.74,35.00,187.15,Delivered,Wallet,101.82,69.82
511.00,224,29,2025-08-28,294.31,,0.00,294.31,45.00,166.26,Delivered,UPI,109.75,77.75
512.00,137,17,2025-07-04,2352.11,,0.00,2352.11,0.00,1270.21,Delivered,UPI,470.42,438.42
513.00,299,26,2025-08-31,466.56,,0.00,466.56,45.00,259.50,Delivered,Cash,161.64,129.64
514.00,262,19,2025-08-19,538.83,,0.00,538.83,0.00,338.51,Delivered,Wallet,118.54,86.54
515.00,159,19,2025-02-06,503.73,,0.00,503.73,45.00,306.30,Delivered,Wallet,155.82,123.82
516.00,235,23,2025-03-31,256.48,,0.00,256.48,25.00,146.73,Delivered,Cash,71.17,39.17
517.00,78,20,2025-07-18,936.68,,0.00,936.68,25.00,525.55,Delivered,Cash,212.34,180.34
518.00,19,13,2025-11-04,516.99,1,150.00,366.99,0.00,274.83,Delivered,Wallet,113.74,-68.26
