order_id,customer_id,restaurant_id,order_date,gross_order_value,coupon_id,discount_amount,net_order_value,delivery_fee,food_cost,order_status,payment_method,estimated_zomato_revenue,estimated_profit,order_type,order_month,order_day,order_hour
197.0,97,12,2025-09-16,833.13,,0.0,833.13,45.0,520.96,Delivered,Upi,253.28,221.28,Non-Coupon Order,2025-09,Tuesday,0
198.0,235,15,2025-02-09,359.24,,0.0,359.24,0.0,188.92,Delivered,Wallet,71.85,39.85,Non-Coupon Order,2025-02,Sunday,0
199.0,130,3,2025-09-07,860.64,,0.0,860.64,25.0,532.46,Delivered,Card,240.16,208.16,Non-Coupon Order,2025-09,Sunday,0
200.0,288,27,2025-12-15,849.07,,0.0,849.07,0.0,461.79,Delivered,Card,186.8,154.8,Non-Coupon Order,2025-12,Monday,0
201.0,82,29,2025-04-16,425.22,,0.0,425.22,55.0,264.25,Delivered,Wallet,148.55,116.55,Non-Coupon Order,2025-04,Wednesday,0
202.0,273,23,2025-04-28,357.87,,0.0,357.87,25.0,202.61,Delivered,Wallet,89.42,57.42,Non-Coupon Order,2025-04,Monday,0
203.0,66,15,2025-08-27,591.51,,0.0,591.51,55.0,378.53,Delivered,Upi,173.3,141.3,Non-Coupon Order,2025-08,Wednesday,0
204.0,107,4,2025-11-15,378.78,,0.0,378.78,0.0,221.77,Delivered,Upi,68.18,36.18,Non-Coupon Order,2025-11,Saturday,0
205.0,231,26,2025-04-01,421.65,,0.0,421.65,45.0,250.38,Delivered,Card,150.41,118.41,Non-Coupon Order,2025-04,Tuesday,0
206.0,245,14,2025-02-27,441.35,,0.0,441.35,35.0,265.01,Delivered,Upi,145.34,113.34,Non-Coupon Order,2025-02,Thursday,0
207.0,141,10,2025-06-29,434.2,,0.0,434.2,55.0,264.16,Delivered,Card,133.16,101.16,Non-Coupon Order,2025-06,Sunday,0
208.0,289,10,2025-06-12,406.82,,0.0,406.82,0.0,248.21,Delivered,Card,73.23,41.23,Non-Coupon Order,2025-06,Thursday,0
209.0,90,2,2025-06-23,785.52,,0.0,785.52,25.0,482.51,Delivered,Wallet,166.39,134.39,Non-Coupon Order,2025-06,Monday,0
210.0,160,19,2025-10-22,590.31,,0.0,590.31,55.0,330.24,Delivered,Wallet,184.87,152.87,Non-Coupon Order,2025-10,Wednesday,0
211.0,192,1,2025-12-30,1421.48,,0.0,1421.48,0.0,846.97,Delivered,Cash,312.73,280.73,Non-Coupon Order,2025-12,Tuesday,0
212.0,282,16,2025-07-25,590.6,,0.0,590.6,25.0,315.46,Delivered,Upi,143.12,111.12,Non-Coupon Order,2025-07,Friday,0
213.0,24,16,2025-09-01,899.84,,0.0,899.84,0.0,559.74,Delivered,Upi,179.97,147.97,Non-Coupon Order,2025-09,Monday,0
214.0,176,19,2025-11-17,372.48,,0.0,372.48,35.0,196.74,Delivered,Card,116.95,84.95,Non-Coupon Order,2025-11,Monday,0
215.0,294,8,2025-12-22,389.71,,0.0,389.71,35.0,239.19,Delivered,Upi,112.94,80.94,Non-Coupon Order,2025-12,Monday,0
216.0,131,8,2025-10-30,2666.66,,0.0,2666.66,55.0,1523.52,Delivered,Upi,588.33,556.33,Non-Coupon Order,2025-10,Thursday,0
217.0,11,30,2025-05-06,264.72,,0.0,264.72,45.0,156.56,Delivered,Card,97.94,65.94,Non-Coupon Order,2025-05,Tuesday,0
219.0,256,16,2025-03-15,250.95,,0.0,250.95,35.0,141.12,Delivered,Wallet,85.19,53.19,Non-Coupon Order,2025-03,Saturday,0
220.0,219,26,2025-11-01,305.38,,0.0,305.38,0.0,176.67,Delivered,Card,76.35,44.35,Non-Coupon Order,2025-11,Saturday,0
221.0,11,21,2025-02-10,294.02,,0.0,294.02,0.0,186.04,Delivered,Wallet,52.92,20.92,Non-Coupon Order,2025-02,Monday,0
222.0,42,4,2025-06-23,561.62,,0.0,561.62,25.0,293.91,Delivered,Card,126.09,94.09,Non-Coupon Order,2025-06,Monday,0
223.0,140,15,2025-05-11,229.78,,0.0,229.78,45.0,147.05,Delivered,Card,90.96,58.96,Non-Coupon Order,2025-05,Sunday,0
224.0,208,1,2025-10-04,249.91,,0.0,249.91,55.0,134.26,Delivered,Card,109.98,77.98,Non-Coupon Order,2025-10,Saturday,0
225.0,89,28,2025-10-17,640.84,,0.0,640.84,35.0,339.9,Delivered,Cash,195.21,163.21,Non-Coupon Order,2025-10,Friday,0
226.0,13,25,2025-07-15,657.16,,0.0,657.16,45.0,393.53,Delivered,Cash,189.58,157.58,Non-Coupon Order,2025-07,Tuesday,0
227.0,173,7,2025-05-24,979.52,,0.0,979.52,45.0,545.48,Delivered,Wallet,240.9,208.9,Non-Coupon Order,2025-05,Saturday,0
228.0,6,18,2025-01-30,377.53,,0.0,377.53,25.0,240.06,Delivered,Cash,92.96,60.96,Non-Coupon Order,2025-01,Thursday,0
229.0,82,4,2025-07-14,643.63,,0.0,643.63,45.0,392.13,Delivered,Wallet,160.85,128.85,Non-Coupon Order,2025-07,Monday,0
230.0,110,28,2025-08-16,512.58,,0.0,512.58,0.0,322.25,Delivered,Card,128.15,96.15,Non-Coupon Order,2025-08,Saturday,0
231.0,73,14,2025-04-21,315.32,,0.0,315.32,35.0,169.9,Delivered,Wallet,113.83,81.83,Non-Coupon Order,2025-04,Monday,0
232.0,293,13,2025-03-17,448.07,,0.0,448.07,25.0,254.61,Delivered,Wallet,123.58,91.58,Non-Coupon Order,2025-03,Monday,0
233.0,163,1,2025-12-15,365.29,,0.0,365.29,0.0,195.68,Delivered,Cash,80.36,48.36,Non-Coupon Order,2025-12,Monday,0
234.0,257,10,2025-06-04,874.55,,0.0,874.55,55.0,466.7,Delivered,Cash,212.42,180.42,Non-Coupon Order,2025-06,Wednesday,0
235.0,178,2,2025-05-16,626.08,,0.0,626.08,55.0,356.6,Delivered,Upi,167.69,135.69,Non-Coupon Order,2025-05,Friday,0
236.0,258,8,2025-05-05,420.13,,0.0,420.13,25.0,253.99,Delivered,Upi,109.03,77.03,Non-Coupon Order,2025-05,Monday,0
237.0,193,2,2025-11-23,499.35,6.0,75.0,424.35,25.0,264.46,Delivered,Card,114.88,7.88,Coupon Order,2025-11,Sunday,0
238.0,45,1,2025-11-12,621.32,1.0,150.0,471.32,0.0,324.4,Delivered,Card,136.69,-45.31,Coupon Order,2025-11,Wednesday,0
239.0,136,1,2025-10-19,541.11,,0.0,541.11,0.0,301.78,Delivered,Card,119.04,87.04,Non-Coupon Order,2025-10,Sunday,0
240.0,190,3,2025-07-03,602.03,,0.0,602.03,35.0,369.64,Delivered,Cash,185.51,153.51,Non-Coupon Order,2025-07,Thursday,0
241.0,273,27,2025-03-21,462.64,,0.0,462.64,25.0,284.45,Delivered,Cash,126.78,94.78,Non-Coupon Order,2025-03,Friday,0
242.0,136,1,2025-02-27,550.96,,0.0,550.96,0.0,321.29,Delivered,Upi,121.21,89.21,Non-Coupon Order,2025-02,Thursday,0
244.0,180,25,2025-05-15,246.77,,0.0,246.77,0.0,145.7,Delivered,Wallet,54.29,22.29,Non-Coupon Order,2025-05,Thursday,0
245.0,180,12,2025-01-01,402.38,,0.0,402.38,55.0,228.82,Delivered,Wallet,155.6,123.6,Non-Coupon Order,2025-01,Wednesday,0
246.0,98,25,2025-02-22,645.19,,0.0,645.19,45.0,341.0,Delivered,Cash,186.94,154.94,Non-Coupon Order,2025-02,Saturday,0
247.0,294,4,2025-08-22,225.98,,0.0,225.98,35.0,123.47,Delivered,Card,75.68,43.68,Non-Coupon Order,2025-08,Friday,0
248.0,127,10,2025-05-07,726.38,,0.0,726.38,55.0,462.29,Delivered,Card,185.75,153.75,Non-Coupon Order,2025-05,Wednesday,0
249.0,159,21,2025-08-04,435.89,,0.0,435.89,55.0,267.15,Delivered,Cash,133.46,101.46,Non-Coupon Order,2025-08,Monday,0
250.0,44,5,2025-02-11,608.36,,0.0,608.36,55.0,369.08,Delivered,Upi,176.67,144.67,Non-Coupon Order,2025-02,Tuesday,0
251.0,228,28,2025-10-14,452.16,,0.0,452.16,35.0,286.05,Delivered,Wallet,148.04,116.04,Non-Coupon Order,2025-10,Tuesday,0
252.0,97,4,2025-06-20,443.73,,0.0,443.73,55.0,264.18,Delivered,Card,134.87,102.87,Non-Coupon Order,2025-06,Friday,0
253.0,156,27,2025-07-31,1206.96,,0.0,1206.96,0.0,727.39,Delivered,Cash,265.53,233.53,Non-Coupon Order,2025-07,Thursday,0
254.0,24,16,2025-04-04,253.06,,0.0,253.06,45.0,158.5,Delivered,Upi,95.61,63.61,Non-Coupon Order,2025-04,Friday,0
255.0,45,11,2025-01-18,490.25,,0.0,490.25,45.0,289.51,Delivered,Upi,167.56,135.56,Non-Coupon Order,2025-01,Saturday,0
256.0,222,15,2025-03-10,617.78,,0.0,617.78,0.0,325.98,Delivered,Cash,123.56,91.56,Non-Coupon Order,2025-03,Monday,0
257.0,65,11,2025-05-31,223.06,,0.0,223.06,35.0,125.29,Delivered,Card,90.77,58.77,Non-Coupon Order,2025-05,Saturday,0
258.0,262,30,2025-05-17,350.74,,0.0,350.74,0.0,210.11,Delivered,Card,70.15,38.15,Non-Coupon Order,2025-05,Saturday,0
259.0,169,7,2025-08-01,320.57,,0.0,320.57,55.0,181.76,Delivered,Cash,119.11,87.11,Non-Coupon Order,2025-08,Friday,0
260.0,110,17,2025-12-02,768.44,4.0,0.0,768.44,0.0,434.1,Delivered,Upi,153.69,121.69,Non-Coupon Order,2025-12,Tuesday,0
261.0,219,10,2025-06-17,878.66,,0.0,878.66,35.0,507.26,Delivered,Upi,193.16,161.16,Non-Coupon Order,2025-06,Tuesday,0
262.0,137,21,2025-06-17,1214.45,,0.0,1214.45,0.0,668.57,Delivered,Upi,218.6,186.6,Non-Coupon Order,2025-06,Tuesday,0
263.0,253,7,2025-03-12,598.21,,0.0,598.21,55.0,376.2,Delivered,Cash,174.64,142.64,Non-Coupon Order,2025-03,Wednesday,0
264.0,216,15,2025-12-22,767.66,,0.0,767.66,45.0,423.77,Delivered,Wallet,198.53,166.53,Non-Coupon Order,2025-12,Monday,0
265.0,91,19,2025-02-20,424.32,,0.0,424.32,55.0,264.17,Delivered,Card,148.35,116.35,Non-Coupon Order,2025-02,Thursday,0
267.0,129,27,2025-03-24,1105.18,,0.0,1105.18,25.0,624.74,Delivered,Card,268.14,236.14,Non-Coupon Order,2025-03,Monday,0
270.0,32,3,2025-11-16,587.28,,0.0,587.28,0.0,342.8,Delivered,Upi,146.82,114.82,Non-Coupon Order,2025-11,Sunday,0
272.0,189,14,2025-12-01,638.63,,0.0,638.63,0.0,392.18,Delivered,Upi,159.66,127.66,Non-Coupon Order,2025-12,Monday,0
274.0,235,29,2025-05-30,872.72,,0.0,872.72,45.0,493.04,Delivered,Upi,237.0,205.0,Non-Coupon Order,2025-05,Friday,0
275.0,90,9,2025-04-21,912.94,,0.0,912.94,45.0,490.35,Delivered,Card,209.33,177.33,Non-Coupon Order,2025-04,Monday,0
276.0,158,28,2025-10-18,769.11,,0.0,769.11,35.0,472.2,Delivered,Upi,227.28,195.28,Non-Coupon Order,2025-10,Saturday,0
277.0,267,30,2025-06-27,631.36,2.0,100.0,531.36,35.0,373.74,Delivered,Wallet,161.27,29.27,Coupon Order,2025-06,Friday,0
278.0,57,7,2025-03-17,1480.88,,0.0,1480.88,45.0,930.73,Delivered,Wallet,341.18,309.18,Non-Coupon Order,2025-03,Monday,0
279.0,260,25,2025-01-29,857.34,,0.0,857.34,25.0,534.78,Delivered,Upi,213.61,181.61,Non-Coupon Order,2025-01,Wednesday,0
280.0,196,25,2025-08-19,436.66,,0.0,436.66,35.0,265.36,Delivered,Upi,131.07,99.07,Non-Coupon Order,2025-08,Tuesday,0
281.0,270,8,2025-07-04,632.52,,0.0,632.52,45.0,394.27,Delivered,Wallet,171.5,139.5,Non-Coupon Order,2025-07,Friday,0
282.0,91,9,2025-11-13,414.65,,0.0,414.65,35.0,226.02,Delivered,Wallet,109.64,77.64,Non-Coupon Order,2025-11,Thursday,0
283.0,32,19,2025-06-10,391.58,,0.0,391.58,0.0,227.28,Delivered,Card,86.15,54.15,Non-Coupon Order,2025-06,Tuesday,0
284.0,287,3,2025-07-15,1170.39,,0.0,1170.39,45.0,611.96,Delivered,Upi,337.6,305.6,Non-Coupon Order,2025-07,Tuesday,0
285.0,260,27,2025-10-25,598.76,,0.0,598.76,55.0,319.33,Delivered,Wallet,186.73,154.73,Non-Coupon Order,2025-10,Saturday,0
286.0,285,10,2025-04-12,503.3,,0.0,503.3,0.0,314.39,Delivered,Cash,90.59,58.59,Non-Coupon Order,2025-04,Saturday,0
287.0,190,7,2025-01-18,561.47,,0.0,561.47,35.0,302.98,Delivered,Card,147.29,115.29,Non-Coupon Order,2025-01,Saturday,0
288.0,197,23,2025-10-13,787.24,,0.0,787.24,55.0,436.76,Delivered,Upi,196.7,164.7,Non-Coupon Order,2025-10,Monday,0
289.0,213,6,2025-03-01,329.24,,0.0,329.24,0.0,188.47,Delivered,Wallet,65.85,33.85,Non-Coupon Order,2025-03,Saturday,0
290.0,283,8,2025-03-22,267.69,,0.0,267.69,25.0,150.3,Delivered,Upi,78.54,46.54,Non-Coupon Order,2025-03,Saturday,0
291.0,24,12,2025-06-12,312.73,,0.0,312.73,35.0,165.89,Delivered,Card,113.18,81.18,Non-Coupon Order,2025-06,Thursday,0
293.0,33,30,2025-05-22,752.0,,0.0,752.0,25.0,443.25,Delivered,Cash,175.4,143.4,Non-Coupon Order,2025-05,Thursday,0
294.0,94,26,2025-12-26,1235.23,,0.0,1235.23,0.0,756.98,Delivered,Cash,308.81,276.81,Non-Coupon Order,2025-12,Friday,0
295.0,42,17,2025-07-29,480.64,,0.0,480.64,0.0,266.66,Delivered,Upi,96.13,64.13,Non-Coupon Order,2025-07,Tuesday,0
297.0,49,2,2025-01-05,440.33,,0.0,440.33,55.0,234.07,Delivered,Wallet,134.26,102.26,Non-Coupon Order,2025-01,Sunday,0
298.0,136,8,2025-01-06,248.94,,0.0,248.94,55.0,145.14,Delivered,Upi,104.79,72.79,Non-Coupon Order,2025-01,Monday,0
299.0,246,28,2025-05-13,453.79,,0.0,453.79,55.0,280.48,Delivered,Cash,168.45,136.45,Non-Coupon Order,2025-05,Tuesday,0
300.0,101,2,2025-08-27,618.92,,0.0,618.92,35.0,326.7,Delivered,Upi,146.41,114.41,Non-Coupon Order,2025-08,Wednesday,0
302.0,133,15,2025-12-03,1038.91,,0.0,1038.91,25.0,602.43,Delivered,Card,232.78,200.78,Non-Coupon Order,2025-12,Wednesday,0
303.0,206,30,2025-02-07,519.4,,0.0,519.4,55.0,311.03,Delivered,Wallet,158.88,126.88,Non-Coupon Order,2025-02,Friday,0
304.0,71,5,2025-09-15,288.77,,0.0,288.77,25.0,162.17,Delivered,Wallet,82.75,50.75,Non-Coupon Order,2025-09,Monday,0
305.0,101,6,2025-11-08,1174.12,,0.0,1174.12,35.0,731.33,Delivered,Cash,269.82,237.82,Non-Coupon Order,2025-11,Saturday,0
306.0,78,16,2025-02-18,475.66,,0.0,475.66,35.0,267.36,Delivered,Wallet,130.13,98.13,Non-Coupon Order,2025-02,Tuesday,0
307.0,143,10,2025-05-11,435.37,,0.0,435.37,45.0,267.83,Delivered,Upi,123.37,91.37,Non-Coupon Order,2025-05,Sunday,0
308.0,30,3,2025-03-04,767.1,,0.0,767.1,0.0,463.3,Delivered,Wallet,191.78,159.78,Non-Coupon Order,2025-03,Tuesday,0
310.0,49,23,2025-06-29,464.57,,0.0,464.57,45.0,286.59,Delivered,Card,128.62,96.62,Non-Coupon Order,2025-06,Sunday,0
311.0,269,3,2025-12-05,449.29,,0.0,449.29,45.0,248.99,Delivered,Upi,157.32,125.32,Non-Coupon Order,2025-12,Friday,0
312.0,156,9,2025-03-26,482.33,,0.0,482.33,35.0,291.81,Delivered,Wallet,121.82,89.82,Non-Coupon Order,2025-03,Wednesday,0
314.0,135,1,2025-08-05,381.15,,0.0,381.15,45.0,220.29,Delivered,Cash,128.85,96.85,Non-Coupon Order,2025-08,Tuesday,0
315.0,34,16,2025-10-24,1294.45,,0.0,1294.45,0.0,764.06,Delivered,Cash,258.89,226.89,Non-Coupon Order,2025-10,Friday,0
316.0,102,23,2025-06-27,447.06,,0.0,447.06,0.0,277.6,Delivered,Cash,80.47,48.47,Non-Coupon Order,2025-06,Friday,0
317.0,79,1,2025-08-13,498.39,,0.0,498.39,55.0,271.44,Delivered,Cash,164.65,132.65,Non-Coupon Order,2025-08,Wednesday,0
318.0,260,22,2025-03-28,2134.15,,0.0,2134.15,25.0,1321.55,Delivered,Upi,558.54,526.54,Non-Coupon Order,2025-03,Friday,0
319.0,12,30,2025-01-03,554.28,,0.0,554.28,55.0,304.59,Delivered,Cash,165.86,133.86,Non-Coupon Order,2025-01,Friday,0
320.0,281,27,2025-04-26,859.27,,0.0,859.27,0.0,539.92,Delivered,Wallet,189.04,157.04,Non-Coupon Order,2025-04,Saturday,0
321.0,33,17,2025-09-15,337.04,,0.0,337.04,35.0,214.14,Delivered,Upi,102.41,70.41,Non-Coupon Order,2025-09,Monday,0
322.0,144,19,2025-08-04,450.38,,0.0,450.38,55.0,244.97,Delivered,Upi,154.08,122.08,Non-Coupon Order,2025-08,Monday,0
323.0,68,10,2025-06-09,566.38,,0.0,566.38,45.0,355.85,Delivered,Wallet,146.95,114.95,Non-Coupon Order,2025-06,Monday,0
325.0,75,17,2025-09-13,1023.41,,0.0,1023.41,0.0,644.74,Delivered,Card,204.68,172.68,Non-Coupon Order,2025-09,Saturday,0
326.0,163,4,2025-07-25,667.22,,0.0,667.22,45.0,388.5,Delivered,Card,165.1,133.1,Non-Coupon Order,2025-07,Friday,0
327.0,85,23,2025-08-25,304.52,,0.0,304.52,45.0,171.62,Delivered,Wallet,99.81,67.81,Non-Coupon Order,2025-08,Monday,0
328.0,138,29,2025-01-16,357.06,,0.0,357.06,0.0,195.57,Delivered,Upi,78.55,46.55,Non-Coupon Order,2025-01,Thursday,0
330.0,226,19,2025-06-28,289.39,,0.0,289.39,0.0,160.69,Delivered,Card,63.67,31.67,Non-Coupon Order,2025-06,Saturday,0
331.0,53,13,2025-02-15,1262.84,,0.0,1262.84,45.0,722.53,Delivered,Card,322.82,290.82,Non-Coupon Order,2025-02,Saturday,0
332.0,46,29,2025-04-26,688.47,,0.0,688.47,25.0,408.15,Delivered,Upi,176.46,144.46,Non-Coupon Order,2025-04,Saturday,0
333.0,53,22,2025-01-16,610.46,,0.0,610.46,35.0,389.97,Delivered,Wallet,187.62,155.62,Non-Coupon Order,2025-01,Thursday,0
334.0,119,1,2025-05-09,953.51,5.0,200.0,753.51,35.0,580.3,Delivered,Cash,244.77,12.77,Coupon Order,2025-05,Friday,0
335.0,21,4,2025-09-14,442.03,,0.0,442.03,55.0,262.55,Delivered,Wallet,134.57,102.57,Non-Coupon Order,2025-09,Sunday,0
336.0,81,28,2025-03-04,554.89,,0.0,554.89,55.0,352.91,Delivered,Card,193.72,161.72,Non-Coupon Order,2025-03,Tuesday,0
337.0,9,4,2025-08-12,336.36,,0.0,336.36,55.0,190.17,Delivered,Card,115.54,83.54,Non-Coupon Order,2025-08,Tuesday,0
338.0,197,26,2025-09-03,695.05,,0.0,695.05,55.0,436.89,Delivered,Card,228.76,196.76,Non-Coupon Order,2025-09,Wednesday,0
339.0,284,9,2025-11-18,1116.14,,0.0,1116.14,0.0,708.09,Delivered,Cash,200.91,168.91,Non-Coupon Order,2025-11,Tuesday,0
341.0,39,10,2025-01-07,494.52,,0.0,494.52,45.0,289.72,Delivered,Card,134.01,102.01,Non-Coupon Order,2025-01,Tuesday,0
342.0,77,2,2025-06-25,589.82,,0.0,589.82,35.0,377.04,Delivered,Upi,141.17,109.17,Non-Coupon Order,2025-06,Wednesday,0
343.0,296,26,2025-12-02,410.36,,0.0,410.36,25.0,224.44,Delivered,Cash,127.59,95.59,Non-Coupon Order,2025-12,Tuesday,0
344.0,66,16,2025-09-20,845.85,,0.0,845.85,35.0,534.75,Delivered,Card,204.17,172.17,Non-Coupon Order,2025-09,Saturday,0
345.0,23,15,2025-05-21,755.41,,0.0,755.41,0.0,452.83,Delivered,Cash,151.08,119.08,Non-Coupon Order,2025-05,Wednesday,0
347.0,223,15,2025-06-04,678.74,4.0,0.0,678.74,0.0,391.29,Delivered,Wallet,135.75,103.75,Non-Coupon Order,2025-06,Wednesday,0
348.0,236,22,2025-03-24,403.68,,0.0,403.68,0.0,223.31,Delivered,Wallet,100.92,68.92,Non-Coupon Order,2025-03,Monday,0
349.0,189,15,2025-10-15,221.48,,0.0,221.48,45.0,135.92,Delivered,Card,89.3,57.3,Non-Coupon Order,2025-10,Wednesday,0
350.0,78,5,2025-09-20,851.72,,0.0,851.72,35.0,497.33,Delivered,Card,205.34,173.34,Non-Coupon Order,2025-09,Saturday,0
352.0,60,20,2025-04-11,259.83,,0.0,259.83,25.0,154.49,Delivered,Cash,76.97,44.97,Non-Coupon Order,2025-04,Friday,0
354.0,207,23,2025-01-18,562.88,,0.0,562.88,25.0,314.39,Delivered,Card,126.32,94.32,Non-Coupon Order,2025-01,Saturday,0
355.0,125,23,2025-01-19,909.01,,0.0,909.01,0.0,527.31,Delivered,Cash,163.62,131.62,Non-Coupon Order,2025-01,Sunday,0
356.0,109,8,2025-10-17,1011.98,,0.0,1011.98,45.0,624.38,Delivered,Cash,247.4,215.4,Non-Coupon Order,2025-10,Friday,0
357.0,156,24,2025-07-15,461.53,,0.0,461.53,25.0,255.8,Delivered,Wallet,117.31,85.31,Non-Coupon Order,2025-07,Tuesday,0
358.0,25,14,2025-06-20,690.09,,0.0,690.09,0.0,439.7,Delivered,Wallet,172.52,140.52,Non-Coupon Order,2025-06,Friday,0
359.0,233,17,2025-07-26,621.21,,0.0,621.21,45.0,394.88,Delivered,Upi,169.24,137.24,Non-Coupon Order,2025-07,Saturday,0
360.0,299,9,2025-09-01,294.55,,0.0,294.55,45.0,159.25,Delivered,Card,98.02,66.02,Non-Coupon Order,2025-09,Monday,0
362.0,241,21,2025-02-27,1500.22,,0.0,1500.22,45.0,932.07,Delivered,Cash,315.04,283.04,Non-Coupon Order,2025-02,Thursday,0
363.0,116,27,2025-07-26,1046.77,,0.0,1046.77,25.0,635.52,Delivered,Upi,255.29,223.29,Non-Coupon Order,2025-07,Saturday,0
364.0,57,14,2025-03-29,471.89,,0.0,471.89,45.0,246.24,Delivered,Card,162.97,130.97,Non-Coupon Order,2025-03,Saturday,0
365.0,146,10,2025-05-18,484.61,,0.0,484.61,45.0,286.0,Delivered,Card,132.23,100.23,Non-Coupon Order,2025-05,Sunday,0
366.0,83,25,2025-10-31,850.62,,0.0,850.62,25.0,481.46,Delivered,Wallet,212.14,180.14,Non-Coupon Order,2025-10,Friday,0
367.0,214,2,2025-09-20,538.15,,0.0,538.15,35.0,292.92,Delivered,Upi,131.87,99.87,Non-Coupon Order,2025-09,Saturday,0
368.0,272,4,2025-02-22,422.05,,0.0,422.05,0.0,240.22,Delivered,Card,75.97,43.97,Non-Coupon Order,2025-02,Saturday,0
369.0,14,26,2025-01-31,452.41,,0.0,452.41,45.0,270.95,Delivered,Card,158.1,126.1,Non-Coupon Order,2025-01,Friday,0
370.0,126,6,2025-09-18,491.33,,0.0,491.33,45.0,278.28,Delivered,Cash,143.27,111.27,Non-Coupon Order,2025-09,Thursday,0
371.0,5,27,2025-02-22,337.45,,0.0,337.45,0.0,206.57,Delivered,Cash,74.24,42.24,Non-Coupon Order,2025-02,Saturday,0
372.0,276,1,2025-07-19,1066.02,,0.0,1066.02,45.0,563.55,Delivered,Upi,279.52,247.52,Non-Coupon Order,2025-07,Saturday,0
373.0,215,30,2025-03-06,449.97,,0.0,449.97,45.0,279.92,Delivered,Card,134.99,102.99,Non-Coupon Order,2025-03,Thursday,0
374.0,50,19,2025-03-23,1040.88,,0.0,1040.88,55.0,657.5,Delivered,Wallet,283.99,251.99,Non-Coupon Order,2025-03,Sunday,0
375.0,72,9,2025-06-13,295.85,,0.0,295.85,45.0,161.67,Delivered,Cash,98.25,66.25,Non-Coupon Order,2025-06,Friday,0
376.0,127,3,2025-08-28,763.2,,0.0,763.2,45.0,427.05,Delivered,Cash,235.8,203.8,Non-Coupon Order,2025-08,Thursday,0
377.0,106,2,2025-12-17,415.83,,0.0,415.83,45.0,216.26,Delivered,Cash,119.85,87.85,Non-Coupon Order,2025-12,Wednesday,0
378.0,233,17,2025-11-21,529.02,,0.0,529.02,55.0,297.45,Delivered,Upi,160.8,128.8,Non-Coupon Order,2025-11,Friday,0
379.0,237,20,2025-04-06,1010.92,,0.0,1010.92,0.0,639.34,Delivered,Card,202.18,170.18,Non-Coupon Order,2025-04,Sunday,0
380.0,130,14,2025-12-03,225.53,,0.0,225.53,0.0,133.78,Delivered,Wallet,56.38,24.38,Non-Coupon Order,2025-12,Wednesday,0
381.0,170,23,2025-04-02,356.6,,0.0,356.6,0.0,194.42,Delivered,Card,64.19,32.19,Non-Coupon Order,2025-04,Wednesday,0
382.0,17,13,2025-07-07,454.97,,0.0,454.97,35.0,239.58,Delivered,Cash,135.09,103.09,Non-Coupon Order,2025-07,Monday,0
383.0,91,7,2025-01-01,307.49,,0.0,307.49,45.0,169.01,Delivered,Wallet,106.5,74.5,Non-Coupon Order,2025-01,Wednesday,0
384.0,15,12,2025-12-31,770.42,,0.0,770.42,45.0,473.94,Delivered,Wallet,237.61,205.61,Non-Coupon Order,2025-12,Wednesday,0
385.0,158,11,2025-07-24,341.31,,0.0,341.31,35.0,199.41,Delivered,Cash,120.33,88.33,Non-Coupon Order,2025-07,Thursday,0
386.0,268,20,2025-02-06,257.52,,0.0,257.52,35.0,161.6,Delivered,Card,86.5,54.5,Non-Coupon Order,2025-02,Thursday,0
387.0,298,23,2025-10-12,268.49,,0.0,268.49,45.0,153.59,Delivered,Wallet,93.33,61.33,Non-Coupon Order,2025-10,Sunday,0
388.0,133,1,2025-09-27,575.87,,0.0,575.87,0.0,314.18,Delivered,Card,126.69,94.69,Non-Coupon Order,2025-09,Saturday,0
389.0,298,19,2025-02-09,542.94,,0.0,542.94,25.0,296.92,Delivered,Upi,144.45,112.45,Non-Coupon Order,2025-02,Sunday,0
390.0,217,26,2025-07-03,415.3,,0.0,415.3,0.0,221.84,Delivered,Cash,103.83,71.83,Non-Coupon Order,2025-07,Thursday,0
391.0,169,13,2025-09-19,794.12,,0.0,794.12,35.0,423.3,Delivered,Wallet,209.71,177.71,Non-Coupon Order,2025-09,Friday,0
392.0,183,7,2025-10-08,972.88,,0.0,972.88,25.0,613.05,Delivered,Card,219.58,187.58,Non-Coupon Order,2025-10,Wednesday,0
393.0,257,25,2025-09-29,529.21,,0.0,529.21,25.0,306.41,Delivered,Upi,141.43,109.43,Non-Coupon Order,2025-09,Monday,0
394.0,35,6,2025-06-18,677.22,,0.0,677.22,45.0,366.28,Delivered,Cash,180.44,148.44,Non-Coupon Order,2025-06,Wednesday,0
395.0,123,14,2025-03-13,1500.42,,0.0,1500.42,0.0,859.99,Delivered,Cash,375.11,343.11,Non-Coupon Order,2025-03,Thursday,0
396.0,118,20,2025-12-03,367.47,,0.0,367.47,35.0,228.98,Delivered,Card,108.49,76.49,Non-Coupon Order,2025-12,Wednesday,0
397.0,52,23,2025-05-02,421.38,,0.0,421.38,45.0,235.39,Delivered,Cash,120.85,88.85,Non-Coupon Order,2025-05,Friday,0
398.0,120,14,2025-09-24,516.98,4.0,45.0,471.98,0.0,328.57,Delivered,Cash,129.25,52.25,Coupon Order,2025-09,Wednesday,0
399.0,22,12,2025-02-22,292.89,,0.0,292.89,45.0,174.16,Delivered,Card,118.22,86.22,Non-Coupon Order,2025-02,Saturday,0
